base_file,base_id,base_state,compare_file,compare_id,compare_state,compare_J,compare_P,compare_Ex,orbital,dN,dZ,dTotal
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,1p3,0.314497,0.039349,0.353846
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,16,1-(4)(J=1-),1,-,2.400,1s1,-0.113590,0.235108,0.121518
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0d3,-0.339210,0.153052,-0.186158
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0d5,-0.198920,-0.434700,-0.633620
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0f5,0.030923,0.003818,0.034741
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0f7,0.387958,0.025036,0.412994
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0p1,-0.003770,-0.032350,-0.036120
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,0p3,-0.001300,-0.006110,-0.007410
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,1p1,0.058399,0.006579,0.064978
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,1p3,0.428385,0.015370,0.443755
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,17,2-(4)(J=2-),2,-,2.587,1s1,-0.362460,0.269306,-0.093154
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0d3,-0.307910,0.159518,-0.148392
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0d5,-0.282100,-0.524500,-0.806600
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0f5,0.019718,0.002499,0.022218
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0f7,0.546091,0.011980,0.558071
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0p1,-0.000370,-0.008770,-0.009140
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,0p3,-0.000970,-0.002490,-0.003460
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,1p1,0.017746,0.001621,0.019366
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,1p3,0.383812,0.003940,0.387752
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,18,3-(5)(J=3-),3,-,2.626,1s1,-0.376020,0.356202,-0.019818
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,0d3,-0.534040,0.142713,-0.391327
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,0d5,-0.151910,-0.474610,-0.626520
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,0f5,0.032483,0.009256,0.041740
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,0f7,0.915941,0.023420,0.939361
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,1p3,0.017589,0.000202,0.017791
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,19,6-(1)(J=6-),6,-,2.682,1s1,-0.280680,0.299188,0.018508
